CODIGO,ESTABLECIMIENTO,DEPARTAMENTO,MUNICIPIO,TELEFONO
11-01-1182-46,CENTRO EDUCATIVO NUESTRO MUNDO,RETALHULEU,RETALHULEU,
11-01-1220-46,COLEGIO EVANGELICO MIXTO SINAI,RETALHULEU,RETALHULEU,
11-01-1286-46,COLEGIO PRIVADO URBANO MIXTO MONTERREY,RETALHULEU,RETALHULEU,
11-01-1287-46,COLEGIO PRIVADO URBANO MIXTO BILINGUE PARAISO,RETALHULEU,RETALHULEU,
11-01-1289-46,ACADEMIA DEPORTIVA REGIONAL LIC GABRIEL ALBERTO CORONADO MENDEZ,RETALHULEU,RETALHULEU,
11-01-1309-46,ESCUELA NORMAL DE EDUCACION FISICA,RETALHULEU,RETALHULEU,
11-01-1324-46,COLEGIO CIENTIFICO AMERICANO GALILEO,RETALHULEU,RETALHULEU,
11-01-1332-46,COLEGIO CENTRO EDUCATIVO RETALTECO DE FORMACION INTEGRAL,RETALHULEU,RETALHULEU,
11-01-1369-46,COLEGIO MIXTO CRISTIANO NUEVOS HORIZONTES,RETALHULEU,RETALHULEU,
11-01-1372-46,COLEGIO TECNOLOGICO SANTA MARIA,RETALHULEU,RETALHULEU,
11-01-1405-46,COLEGIO MIXTO ISIDRO TARACENA,RETALHULEU,RETALHULEU,
11-01-1406-46,COLEGIO MIXTO ISIDRO TARACENA,RETALHULEU,RETALHULEU,
11-01-1407-46,COLEGIO MIXTO MARIO MONTEFORTE TOLEDO,RETALHULEU,RETALHULEU,
11-01-1408-46,INSTITUTO BASICO Y DIVERSIFICADO POR MADUREZ DESARROLLO INTEGRADOR,RETALHULEU,RETALHULEU,
11-01-1417-46,INSTITUTO NACIONAL DE DEPORTES INADEP,RETALHULEU,RETALHULEU,
11-01-1424-46,LICEO EVANGELICO GUATEMALTECO ISRAEL,RETALHULEU,RETALHULEU,
11-01-1425-46,COLEGIO MIXTO LAVAGNINO,RETALHULEU,RETALHULEU,
11-01-1447-46,COLEGIO COSTA SUR,RETALHULEU,RETALHULEU,
11-01-1448-46,COLEGIO COSTA SUR,RETALHULEU,RETALHULEU,
11-01-1484-46,COLEGIO CIENTIFICO ALBERT EINSTEIN,RETALHULEU,RETALHULEU,
11-01-1492-46,COLEGIO MIXTO CENTROAMERICANO,RETALHULEU,RETALHULEU,
11-01-1503-46,CENTRO EDUCATIVO JUAN PABLO II,RETALHULEU,RETALHULEU,
11-02-0011-46,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0013-46,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0015-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,RETALHULEU,SAN SEBASTIAN,
11-02-0027-46,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,RETALHULEU,SAN SEBASTIAN,
11-02-0028-46,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,RETALHULEU,SAN SEBASTIAN,
11-02-0037-46,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,RETALHULEU,SAN SEBASTIAN,
11-02-0038-46,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0039-46,CENTRO EDUCATIVO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0043-46,COLEGIO PRIVADO MIXTO SAN SEBASTIAN,RETALHULEU,SAN SEBASTIAN,
11-02-0044-46,COLEGIO PRIVADO MIXTO SAN SEBASTIAN,RETALHULEU,SAN SEBASTIAN,
11-02-0045-46,COLEGIO PRIVADO MIXTO SAN SEBASTIAN,RETALHULEU,SAN SEBASTIAN,
11-02-0048-46,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,RETALHULEU,SAN SEBASTIAN,
11-02-0052-46,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0056-46,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0058-46,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0059-46,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0061-46,COLEGIO PRIVADO MIXTO SAN SEBASTIAN,RETALHULEU,SAN SEBASTIAN,
11-02-0063-46,COLEGIO EVANGELICO DE ESTUDIOS INTEGRADOS SAN SEBASTIAN CEEDISS,RETALHULEU,SAN SEBASTIAN,
11-02-0871-46,INSTITUTO PRIVADO TECNICO INDUSTRIAL RETALTECO,RETALHULEU,SAN SEBASTIAN,
11-02-1382-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA ALDEA SAN LUIS SAN SEBASTIAN RETALHULEU,RETALHULEU,SAN SEBASTIAN,
11-03-0020-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,RETALHULEU,SANTA CRUZ MULUA,
11-03-0022-46,COLEGIO MIXTO SANTA CRUZ,RETALHULEU,SANTA CRUZ MULUA,
11-03-0024-46,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,RETALHULEU,SANTA CRUZ MULUA,
11-04-0011-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CESAR AUGUSTO MARTINEZ BARRIOS,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0012-46,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0017-46,COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0019-46,COLEGIO EVANGELICO MIXTO TECNOLOGICO LA PATRIA SUR,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0020-46,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0021-46,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0023-46,COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0024-46,COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0025-46,COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0027-46,COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0033-46,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0035-46,CENTRO DE ESTUDIOS INTEGRALES CEDEIN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-0037-46,COLEGIO MIXTO TECNOLOGICO ZAPOTITLAN,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-1430-46,CENTRO DE ESTUDIOS INTEGRALES,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-04-1493-46,CENTRO DE ESTUDIOS INTEGRALES,RETALHULEU,SAN MARTIN ZAPOTITLAN,
11-05-0014-46,COLEGIO PARTICULAR MIXTO SAN FELIPE COSANFE,RETALHULEU,SAN FELIPE,
11-05-0022-46,LICEO PRIVADO MIXTO CHAMPEL,RETALHULEU,SAN FELIPE,
11-05-0024-46,LICEO PRIVADO MIXTO CHAMPEL,RETALHULEU,SAN FELIPE,
11-05-0025-46,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,RETALHULEU,SAN FELIPE,
11-05-0027-46,COLEGIO EVANGELICO MIXTO NUEVA ESPERANZA,RETALHULEU,SAN FELIPE,
11-05-0032-46,CENTRO EDUCATIVO DE FORMACION INTEGRAL SIGLO XXI CEFIS XXI,RETALHULEU,SAN FELIPE,
11-05-0041-46,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ,RETALHULEU,SAN FELIPE,
11-05-0042-46,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,RETALHULEU,SAN FELIPE,
11-05-0044-46,COLEGIO CRISTIANO EL VALLE DEL SUR,RETALHULEU,SAN FELIPE,
11-05-0045-46,COLEGIO CRISTIANO EL VALLE DEL SUR,RETALHULEU,SAN FELIPE,
11-05-0046-46,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA LIC MARIO RENE RIVERA ARGUETA,RETALHULEU,SAN FELIPE,
11-05-0142-46,COLEGIO PARTICULAR MIXTO SAN FELIPE COSANFE,RETALHULEU,SAN FELIPE,
11-05-0143-46,ESCUELA DE CIENCIAS COMERCIALES ESCO,RETALHULEU,SAN FELIPE,
11-05-1163-46,INSTITUTO DE EDUCACION BASICA POR MADUREZ Y BACHILLER EN CIENCIAS Y LETRAS POR MADUREZ,RETALHULEU,SAN FELIPE,
11-05-1437-46,COLEGIO CRISTIANO EL VALLE DEL SUR,RETALHULEU,SAN FELIPE,
11-05-1438-46,COLEGIO CRISTIANO EL VALLE DEL SUR,RETALHULEU,SAN FELIPE,
11-06-0015-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0016-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0017-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0046-46,INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0050-46,COLEGIO BILINGUE MUNDO MAGICO,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0051-46,COLEGIO SAN ANDRES VILLA SECA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0055-46,COLEGIO BILINGUE MUNDO MAGICO,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0056-46,COLEGIO BILINGUE MUNDO MAGICO,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0058-46,INSTITUTO MIXTO MUNICIPAL MARIA FLORENCIA ARTEAGA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0061-46,LICEO TECNICO MAQUINENSE LITECMA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0064-46,LICEO TECNICO MAQUINENSE LITECMA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0065-46,LICEO TECNICO MAQUINENSE LITECMA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0069-46,LICEO TECNICO MAQUINENSE LITECMA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0070-46,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA UTZZ KAQI,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0080-46,INSTITUTO MIXTO MUNICIPAL MARIA FLORENCIA ARTEAGA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0082-46,LICEO TECNICO MAQUINENSE LITECMA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0084-46,COLEGIO LICEO RURAL MIXTO TULULA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0085-46,INSTITUTO MIXTO MUNICIPAL MARIA FLORENCIA ARTEAGA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-0086-46,COLEGIO SAN ANDRES VILLA SECA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-1339-46,COLEGIO LICEO RURAL MIXTO TULULA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-1409-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-1410-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA,RETALHULEU,SAN ANDRES VILLA SECA,
11-06-1469-46,COLEGIO CIENTIFICO INDUSTRIAL EL TRIUNFO,RETALHULEU,SAN ANDRES VILLA SECA,
11-07-0014-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,CHAMPERICO,
11-07-0015-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,CHAMPERICO,
11-07-0024-46,COLEGIO PARTICULAR MIXTO INMACULADA CONCEPCION,RETALHULEU,CHAMPERICO,
11-07-0033-46,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ,RETALHULEU,CHAMPERICO,
11-07-0039-46,CENTRO EDUCATIVO MIXTO FUTURO DE LOS NINOS CEFUNI,RETALHULEU,CHAMPERICO,
11-07-0047-46,COLEGIO MIXTO PAULO COELHO CHAMPERICO,RETALHULEU,CHAMPERICO,
11-07-0049-46,COLEGIO MIXTO PAULO COELHO CHAMPERICO,RETALHULEU,CHAMPERICO,
11-07-0058-46,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,RETALHULEU,CHAMPERICO,
11-07-0219-46,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS,RETALHULEU,CHAMPERICO,
11-07-1245-46,CENTRO EXPERIMENTAL DEL PACIFICO,RETALHULEU,CHAMPERICO,
11-07-1411-46,COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS POR MADUREZ,RETALHULEU,CHAMPERICO,
11-07-1443-46,CENTRO EXPERIMENTAL DEL PACIFICO POR MADUREZ,RETALHULEU,CHAMPERICO,
11-07-1499-46,COLEGIO MIXTO EVANGELICO EMANUEL,RETALHULEU,CHAMPERICO,
11-08-0014-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0024-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0044-46,CENTRO EDUCATIVO EL EXITO,RETALHULEU,NUEVO SAN CARLOS,
11-08-0052-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0054-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0056-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0058-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0059-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0061-46,COLEGIO GENESIS,RETALHULEU,NUEVO SAN CARLOS,
11-08-0063-46,COLEGIO GENESIS,RETALHULEU,NUEVO SAN CARLOS,
11-08-0064-46,COLEGIO CRISTIANO MARANATHA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0066-46,COLEGIO CRISTIANO MARANATHA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0070-46,COLEGIO CRISTIANO MARANATHA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0071-46,COLEGIO CRISTIANO MARANATHA,RETALHULEU,NUEVO SAN CARLOS,
11-08-0073-46,MODALIDADES FLEXIBLES,RETALHULEU,NUEVO SAN CARLOS,
11-08-0075-46,CENTRO EDUCATIVO EL EXITO,RETALHULEU,NUEVO SAN CARLOS,
11-08-0077-46,COLEGIO CRISTIANO EDUCOM,RETALHULEU,NUEVO SAN CARLOS,
11-08-0079-46,COLEGIO GENESIS,RETALHULEU,NUEVO SAN CARLOS,
11-08-0081-46,COLEGIO CRISTIANO MARANATHA,RETALHULEU,NUEVO SAN CARLOS,
11-08-1107-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA NUEVO SAN CARLOS,RETALHULEU,NUEVO SAN CARLOS,
11-08-1354-46,ESCUELA NORMAL INTERCULTURAL,RETALHULEU,NUEVO SAN CARLOS,
11-09-0026-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,RETALHULEU,EL ASINTAL,
11-09-0041-46,COLEGIO MIXTO ADVENTISTA EL XAB,RETALHULEU,EL ASINTAL,
11-09-0048-46,COLEGIO MIXTO CRISTIANO JESHUA,RETALHULEU,EL ASINTAL,
11-09-0050-46,COLEGIO MIXTO CRISTIANO JESHUA,RETALHULEU,EL ASINTAL,
11-09-0054-46,COLEGIO MIXTO ADVENTISTA EL XAB,RETALHULEU,EL ASINTAL,
11-09-0055-46,COLEGIO MIXTO ADVENTISTA EL XAB,RETALHULEU,EL ASINTAL,
11-09-0069-46,COLEGIO MIXTO CRISTIANO JESHUA,RETALHULEU,EL ASINTAL,
11-09-0076-46,COLEGIO MIXTO SANTA ELENA,RETALHULEU,EL ASINTAL,
11-09-0078-46,CENTRO EDUCATIVO NUEVO AMANECER,RETALHULEU,EL ASINTAL,
11-09-0079-46,COLEGIO MIXTO ADVENTISTA EL XAB,RETALHULEU,EL ASINTAL,
11-09-0081-46,COLEGIO MIXTO SANTA ELENA,RETALHULEU,EL ASINTAL,
11-09-0085-46,COLEGIO MIXTO TECNOLOGICO BELEN,RETALHULEU,EL ASINTAL,
11-09-0087-46,COLEGIO MIXTO TECNOLOGICO BELEN,RETALHULEU,EL ASINTAL,
11-09-0088-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,RETALHULEU,EL ASINTAL,
11-09-0091-46,COLEGIO MIXTO ADVENTISTA EL XAB,RETALHULEU,EL ASINTAL,
11-09-0093-46,COLEGIO MIXTO CRISTIANO JESHUA,RETALHULEU,EL ASINTAL,
11-09-0095-46,CENTRO EDUCATIVO NUEVO AMANECER,RETALHULEU,EL ASINTAL,
11-09-0097-46,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,RETALHULEU,EL ASINTAL,
11-09-0874-46,INSTITUTO TECNICO INDUSTRIAL,RETALHULEU,EL ASINTAL,
11-09-1378-46,INSTITUTO OFICIAL DEL NIVEL MEDIO CICLO DIVERSIFICADO DE TELEBACHILLERATO,RETALHULEU,EL ASINTAL,
19-01-0078-46,INSTITUTO DIVERSIFICADO ADSCRITO AL INSTITUTO DE EDUCACION MEDIA EXPERIMENTAL CON ORIENTACION OCUPACIONAL JOSE RODRIGUEZ CERNA,ZACAPA,ZACAPA,
19-01-0079-46,ESCUELA NACIONAL DE CIENCIAS COMERCIALES MIXTA NOCTURNA,ZACAPA,ZACAPA,
19-01-0080-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO CENTRO AMERICANO JV,ZACAPA,ZACAPA,
19-01-0081-46,COLEGIO PARTICULAR MIXTO DE CIENCIAS COMERCIALES,ZACAPA,ZACAPA,
19-01-0084-46,INSTITUTO ADOLFO V HALL DE ORIENTE,ZACAPA,ZACAPA,
19-01-0085-46,COLEGIO PARTICULAR MIXTO LUTERANO EL DIVINO SALVADOR,ZACAPA,ZACAPA,
19-01-0086-46,CENTRO EDUCATIVO JUVENIL CATOLICO NUESTRA SENORA DE FATIMA,ZACAPA,ZACAPA,
19-01-0116-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,ZACAPA,ZACAPA,
19-01-0144-46,COLEGIO SAN FRANCISCO JAVIER DE ZACAPA,ZACAPA,ZACAPA,
19-01-0148-46,INSTITUTO TECNICO DE EDUCACION INDUSTRIAL,ZACAPA,ZACAPA,
19-01-0149-46,COLEGIO BILINGUE MONTESSORI,ZACAPA,ZACAPA,
19-01-0156-46,LICEO CRISTO REY,ZACAPA,ZACAPA,
19-01-0160-46,COLEGIO PARTICULAR MIXTO LICEO CRISTIANO ZACAPANECO,ZACAPA,ZACAPA,
19-01-0162-46,COLEGIO PRIVADO MIXTO EVANGELICO ELIM,ZACAPA,ZACAPA,
19-01-0166-46,INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ SUPERACION INTEGRAL,ZACAPA,ZACAPA,
19-01-0170-46,COLEGIO CRISTIANO VERBO ZACAPA,ZACAPA,ZACAPA,
19-01-0175-46,INSTITUTO TECNICO DE EDUCACION INDUSTRIAL,ZACAPA,ZACAPA,
19-01-0177-46,INSTITUTO TECNICO DE EDUCACION INDUSTRIAL,ZACAPA,ZACAPA,
19-01-0178-46,LICEO CRISTO REY,ZACAPA,ZACAPA,
19-01-0179-46,LICEO CRISTO REY,ZACAPA,ZACAPA,
19-01-0180-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA NOCTURNO,ZACAPA,ZACAPA,
19-01-0183-46,LICEO CRISTO REY,ZACAPA,ZACAPA,
19-01-0184-46,INSTITUTO TECNICO PRIVADO VOCACIONAL,ZACAPA,ZACAPA,
19-01-0192-46,COLEGIO HIGA,ZACAPA,ZACAPA,
19-01-0193-46,COLEGIO HIGA,ZACAPA,ZACAPA,
19-01-0194-46,COLEGIO HIGA,ZACAPA,ZACAPA,
19-01-0198-46,COLEGIO HIGA,ZACAPA,ZACAPA,
19-01-0202-46,INSTITUTO TECNICO PRIVADO VOCACIONAL,ZACAPA,ZACAPA,
19-01-0204-46,COLEGIO PRIVADO BILINGUE SAGRADO CORAZON DE JESUS,ZACAPA,ZACAPA,
19-01-0205-46,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,ZACAPA,ZACAPA,
19-01-0206-46,CENTRO DE EDUCACION EXTRAESCOLAR CEEX DEPARTAMENTAL,ZACAPA,ZACAPA,
19-01-0209-46,CENTRO DE EDUCACION A DISTANCIA ITZAMNA,ZACAPA,ZACAPA,
19-01-0211-46,COLEGIO HIGA,ZACAPA,ZACAPA,
19-01-0213-46,INSTITUTO TECNICO PRIVADO VOCACIONAL,ZACAPA,ZACAPA,
19-01-0215-46,LICEO CRISTO REY,ZACAPA,ZACAPA,
19-01-0220-46,CENTRO DE EDUCACION EXTRAESCOLAR CEEX,ZACAPA,ZACAPA,
19-01-0304-46,INSTITUTO TECNICO PRIVADO VOCACIONAL,ZACAPA,ZACAPA,
19-01-0305-46,COLEGIO CIENTIFICO DE COMPUTACION,ZACAPA,ZACAPA,
19-01-0332-46,INSTITUTO TECNICO DE EDUCACION INDUSTRIAL,ZACAPA,ZACAPA,
19-01-0342-46,COLEGIO PRIVADO MIXTO EVANGELICO ELIM,ZACAPA,ZACAPA,
19-01-0352-46,ESCUELA NORMAL DEL NORORIENTE PARA EL DESARROLLO AMBIENTAL,ZACAPA,ZACAPA,
19-01-0645-46,INSTITUTO NORMAL ZACAPANECO PEM DAGOBERTO ENRIQUE GOMEZ HERNANDEZ,ZACAPA,ZACAPA,
19-01-0670-46,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ CIENCIA Y DESARROLLO,ZACAPA,ZACAPA,
19-01-0698-46,CENTRO EDUCATIVO TECNOLOGICO DE ZACAPA,ZACAPA,ZACAPA,
19-01-0701-46,LICEO ZACAPA,ZACAPA,ZACAPA,
19-01-0708-46,CENTRO DE EDUCACION INTEGRAL JESUCRISTO ROCA DE SALVACION,ZACAPA,ZACAPA,
19-01-0723-46,COLEGIO PARTICULAR MIXTO LICEO CRISTIANO ZACAPANECO,ZACAPA,ZACAPA,
19-01-0911-46,ESCUELA NORMAL DE EDUCACION FISICA,ZACAPA,ZACAPA,
19-01-0931-46,COLEGIO MODERNO ZACAPANECO,ZACAPA,ZACAPA,
19-01-0942-46,CENTRO DE EDUCACION A DISTANCIA ITZAMNA,ZACAPA,ZACAPA,
19-01-0943-46,CENTRO DE EDUCACION A DISTANCIA ITZAMNA,ZACAPA,ZACAPA,
19-01-0945-46,ESCUELA NORMAL INTERCULTURAL,ZACAPA,ZACAPA,
19-01-1012-46,CENTRO EDUCATIVO JUVENIL CATOLICO NUESTRA SENORA DE FATIMA,ZACAPA,ZACAPA,
19-01-1035-46,INSTITUTO EDUCATIVO GUATEMALTECO,ZACAPA,ZACAPA,
19-01-1069-46,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ CIENCIA Y DESARROLLO,ZACAPA,ZACAPA,
19-01-1081-46,INSTITUTO TECNOLOGICO DE NORORIENTE ITECNOR,ZACAPA,ZACAPA,
19-01-1125-46,COLEGIO PRIVADO ZACAPA FREDY EDGARDO LUNA ROSSEL,ZACAPA,ZACAPA,
19-01-1139-46,COLEGIO PRIVADO ZACAPA FREDY EDGARDO LUNA ROSSEL,ZACAPA,ZACAPA,
19-02-0001-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ZACAPA,ESTANZUELA,
19-02-0019-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ZACAPA,ESTANZUELA,
19-02-1188-46,INSTITUTO TECNOLOGICO POR COOPERATIVA DE ENSENANZA,ZACAPA,ESTANZUELA,
19-03-0004-46,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,ZACAPA,RIO HONDO,
19-03-0005-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,ZACAPA,RIO HONDO,
19-03-0015-46,LIBERTY COLLEGE,ZACAPA,RIO HONDO,
19-03-1200-46,LIBERTY COLLEGE,ZACAPA,RIO HONDO,
19-03-1201-46,LIBERTY COLLEGE,ZACAPA,RIO HONDO,
19-04-0029-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,ZACAPA,GUALAN,
19-04-0049-46,ESCUELA PARTICULAR MIXTA DE CIENCIAS COMERCIALES,ZACAPA,GUALAN,
19-04-0052-46,COLEGIO PRIVADO MIXTO BETHANIA,ZACAPA,GUALAN,
19-04-0064-46,COLEGIO MIXTO PRIVADO MONSENOR ANIBAL CASASOLA,ZACAPA,GUALAN,
19-04-0065-46,COLEGIO PARTICULAR MIXTO LUTERANO INTEGRAL LA RESURRECCION,ZACAPA,GUALAN,
19-04-0066-46,COLEGIO PRIVADO MIXTO BETHANIA,ZACAPA,GUALAN,
19-04-0071-46,LICEO SINAI,ZACAPA,GUALAN,
19-04-0197-46,ESCUELA PARTICULAR MIXTA DE CIENCIAS COMERCIALES,ZACAPA,GUALAN,
19-04-0358-46,LICEO SINAI,ZACAPA,GUALAN,
19-04-0625-46,LICEO TECNICO AMERICANO BILINGUE EN COMPUTACION,ZACAPA,GUALAN,
19-04-1001-46,LICEO SINAI POR MADUREZ,ZACAPA,GUALAN,
19-04-1149-46,INSTITUTO DIVERSIFICADO MUNICIPAL,ZACAPA,GUALAN,
19-04-1263-46,LICEO SINAI,ZACAPA,GUALAN,
19-05-0003-46,CENTRO PEDAGOGICO LUZ DEL SABER,ZACAPA,TECULUTAN,
19-05-0014-46,INSTITUTO TECNOLOGICO DE TECULUTAN ITTE,ZACAPA,TECULUTAN,
19-05-0016-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,ZACAPA,TECULUTAN,
19-05-0028-46,GETHSEMANE COLLEGE,ZACAPA,TECULUTAN,
19-05-0030-46,INSTITUTO BASICO Y BACHILLERATO POR MADUREZ JUAN PAZ,ZACAPA,TECULUTAN,
19-05-0038-46,GETHSEMANE COLLEGE,ZACAPA,TECULUTAN,
19-05-0045-46,LICEO SAN FRANCISCO DE ASIS,ZACAPA,TECULUTAN,
19-05-0046-46,COLEGIO DE COMPUTACION DR HECTOR NERI CASTANEDA CALDERON,ZACAPA,TECULUTAN,
